,gene_name,baseMean_Mono_h24,baseMean_Control_h24,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Description
ENSG00000165424,ZCCHC24,1228.789637,1455.731565,1314.648407,-0.243973435,0.0959067,-2.54386225,0.010963431,0.546336265,zinc finger CCHC-type containing 24 [Source:HGNC Symbol;Acc:HGNC:26911]
ENSG00000165449,SLC16A9,387.8487598,317.7041165,286.1957269,0.288790367,0.176848621,1.632980598,0.102473077,0.897476576,solute carrier family 16 member 9 [Source:HGNC Symbol;Acc:HGNC:23520]
ENSG00000165480,SKA3,838.4281317,893.8381169,479.1306629,-0.092713816,0.141740253,-0.654110697,0.51304049,0.938635954,spindle and kinetochore associated complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:20262]
ENSG00000165490,DDIAS,1131.280086,1163.588988,908.0019718,-0.041267722,0.128648273,-0.320779447,0.748377536,0.97173434,DNA damage induced apoptosis suppressor [Source:HGNC Symbol;Acc:HGNC:26351]
ENSG00000165507,DEPP1,16477.71623,17943.02256,12497.85873,-0.122873501,0.101624262,-1.209096115,0.226625921,0.897476576,DEPP1 autophagy regulator [Source:HGNC Symbol;Acc:HGNC:23355]
ENSG00000165512,ZNF22,5269.292514,5010.916681,5431.93294,0.072463112,0.118906028,0.609414958,0.542249426,0.943376918,zinc finger protein 22 [Source:HGNC Symbol;Acc:HGNC:13012]
ENSG00000165632,TAF3,496.692568,593.519004,478.5793569,-0.257134493,0.15108932,-1.701870737,0.088779603,0.894474194,TATA-box binding protein associated factor 3 [Source:HGNC Symbol;Acc:HGNC:17303]
ENSG00000165655,ZNF503,288.7695914,287.4644901,228.655302,0.007385185,0.172169442,0.042894867,0.965785341,0.997563975,zinc finger protein 503 [Source:HGNC Symbol;Acc:HGNC:23589]
ENSG00000165684,SNAPC4,1249.889873,1317.848271,1279.924326,-0.075928608,0.150508452,-0.504480691,0.613923628,0.955992672,small nuclear RNA activating complex polypeptide 4 [Source:HGNC Symbol;Acc:HGNC:11137]
ENSG00000165801,ARHGEF40,1001.210587,949.4027296,1377.372087,0.07740286,0.128064783,0.604403946,0.545575113,0.943526461,Rho guanine nucleotide exchange factor 40 [Source:HGNC Symbol;Acc:HGNC:25516]
ENSG00000165891,E2F7,3262.962986,3273.191045,3157.445489,-0.004811884,0.087058544,-0.055271813,0.955921918,0.996893295,E2F transcription factor 7 [Source:HGNC Symbol;Acc:HGNC:23820]
ENSG00000165899,OTOGL,199.2598664,225.9731541,129.146613,-0.181846571,0.228951597,-0.79425771,0.427045418,0.927937185,otogelin like [Source:HGNC Symbol;Acc:HGNC:26901]
ENSG00000165949,IFI27,9128.520655,9451.18633,28139.99544,-0.050061845,0.107647044,-0.465055455,0.641891744,0.958259564,interferon alpha inducible protein 27 [Source:HGNC Symbol;Acc:HGNC:5397]
ENSG00000166033,HTRA1,61811.20016,65133.16439,70913.02545,-0.075513444,0.077913789,-0.96919229,0.332449257,0.911384954,HtrA serine peptidase 1 [Source:HGNC Symbol;Acc:HGNC:9476]
ENSG00000166128,RAB8B,9234.606325,8239.344648,9073.53395,0.164444687,0.147271047,1.11661247,0.264160058,0.904063171,"RAB8B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:30273]"
ENSG00000166136,NDUFB8,1164.014148,1047.548419,1226.100522,0.151402114,0.134459473,1.126005561,0.260163165,0.904063171,NADH:ubiquinone oxidoreductase subunit B8 [Source:HGNC Symbol;Acc:HGNC:7703]
ENSG00000166224,SGPL1,2711.689833,2678.816678,2989.692913,0.017600967,0.063874546,0.275555262,0.782889676,0.977238336,sphingosine-1-phosphate lyase 1 [Source:HGNC Symbol;Acc:HGNC:10817]
ENSG00000166340,TPP1,7968.069078,8179.666658,9027.206137,-0.037820548,0.186849979,-0.202411304,0.839595192,0.984529653,tripeptidyl peptidase 1 [Source:HGNC Symbol;Acc:HGNC:2073]
ENSG00000166347,CYB5A,1474.719488,1554.91702,2037.598568,-0.076090587,0.101282324,-0.751272128,0.4524889,0.928682335,cytochrome b5 type A [Source:HGNC Symbol;Acc:HGNC:2570]
ENSG00000166387,PPFIBP2,204.3603908,243.2070651,157.6641202,-0.249904417,0.188433968,-1.326217451,0.184767681,0.897476576,PPFIA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:9250]
ENSG00000166394,CYB5R2,82.36558264,84.39018051,138.0300197,-0.037564996,0.235118132,-0.159770731,0.873061681,0.990032954,cytochrome b5 reductase 2 [Source:HGNC Symbol;Acc:HGNC:24376]
ENSG00000166401,SERPINB8,3310.097126,3141.687389,2790.082985,0.075216993,0.084416004,0.891027635,0.372914345,0.922304351,serpin family B member 8 [Source:HGNC Symbol;Acc:HGNC:8952]
ENSG00000166432,ZMAT1,643.8091804,514.5824094,649.91541,0.322660939,0.139673178,2.310113827,0.020881853,0.686947877,zinc finger matrin-type 1 [Source:HGNC Symbol;Acc:HGNC:29377]
ENSG00000166444,DENND2B,1040.841705,1053.722464,1319.21742,-0.017808509,0.165628782,-0.107520615,0.914375971,0.99384935,DENN domain containing 2B [Source:HGNC Symbol;Acc:HGNC:11350]
ENSG00000166452,AKIP1,2440.095737,2301.488325,2968.493041,0.084352624,0.066215187,1.273916573,0.202692984,0.897476576,A-kinase interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:1170]
ENSG00000166508,MCM7,8583.594237,10071.50407,6113.598313,-0.230548026,0.083027693,-2.776760607,0.00549036,0.4219009,minichromosome maintenance complex component 7 [Source:HGNC Symbol;Acc:HGNC:6950]
ENSG00000166562,SEC11C,1436.770745,1356.887309,1429.914867,0.082274886,0.14910215,0.551802142,0.58108392,0.948424847,"SEC11 homolog C, signal peptidase complex subunit [Source:HGNC Symbol;Acc:HGNC:23400]"
ENSG00000166582,CENPV,1184.079897,1339.010789,1025.094402,-0.176943815,0.129018857,-1.371457005,0.170232538,0.897476576,centromere protein V [Source:HGNC Symbol;Acc:HGNC:29920]
ENSG00000166670,MMP10,9692.875768,7973.407439,14038.18588,0.281704085,0.101513924,2.775029038,0.005519678,0.4219009,matrix metallopeptidase 10 [Source:HGNC Symbol;Acc:HGNC:7156]
ENSG00000166689,PLEKHA7,168.2248493,197.5789671,147.5863738,-0.232033088,0.201122471,-1.15369052,0.248627072,0.900482151,pleckstrin homology domain containing A7 [Source:HGNC Symbol;Acc:HGNC:27049]
ENSG00000166710,B2M,59502.56056,53205.71004,91026.14964,0.161366721,0.112970776,1.428393485,0.153178633,0.897476576,beta-2-microglobulin [Source:HGNC Symbol;Acc:HGNC:914]
ENSG00000166741,NNMT,12758.20757,13616.31014,18396.05741,-0.093820969,0.099808067,-0.940013884,0.347210439,0.915282447,nicotinamide N-methyltransferase [Source:HGNC Symbol;Acc:HGNC:7861]
ENSG00000166750,SLFN5,9635.848581,7494.910338,10739.91299,0.362308063,0.065500865,5.531347786,3.1778E-08,4.4934E-05,schlafen family member 5 [Source:HGNC Symbol;Acc:HGNC:28286]
ENSG00000166803,PCLAF,484.5379588,504.2418849,263.3950093,-0.057583726,0.199928296,-0.288021894,0.77332998,0.976230475,PCNA clamp associated factor [Source:HGNC Symbol;Acc:HGNC:28961]
ENSG00000166825,ANPEP,37541.66242,37997.07269,33501.60561,-0.017399092,0.150424899,-0.115666302,0.907917014,0.993228482,"alanyl aminopeptidase, membrane [Source:HGNC Symbol;Acc:HGNC:500]"
ENSG00000166833,NAV2,16166.26421,15706.07578,19302.03788,0.04166166,0.285553256,0.14589804,0.884001879,0.991355216,neuron navigator 2 [Source:HGNC Symbol;Acc:HGNC:15997]
ENSG00000166845,C18orf54,1749.357052,1788.194837,1377.422127,-0.031936333,0.161121257,-0.198213034,0.84287839,0.984913664,chromosome 18 open reading frame 54 [Source:HGNC Symbol;Acc:HGNC:13796]
ENSG00000166851,PLK1,1915.162273,2435.013131,1146.759013,-0.346472512,0.134611369,-2.573872591,0.01005673,0.529124321,polo like kinase 1 [Source:HGNC Symbol;Acc:HGNC:9077]
ENSG00000166889,PATL1,1967.31197,1949.872665,2037.109436,0.012738372,0.206165698,0.061787057,0.950732411,0.996893295,"PAT1 homolog 1, processing body mRNA decay factor [Source:HGNC Symbol;Acc:HGNC:26721]"
ENSG00000166912,MTMR10,4766.953477,4820.969049,7393.98342,-0.016265112,0.088115913,-0.184587682,0.853552448,0.987106814,myotubularin related protein 10 [Source:HGNC Symbol;Acc:HGNC:25999]
ENSG00000166924,NYAP1,327.9059748,454.0763373,470.9705642,-0.468883067,0.179294257,-2.615159423,0.008918582,0.497736116,neuronal tyrosine phosphorylated phosphoinositide-3-kinase adaptor 1 [Source:HGNC Symbol;Acc:HGNC:22009]
ENSG00000166949,SMAD3,15452.97947,13420.89608,22047.72264,0.203384244,0.116639708,1.743696441,0.081212036,0.887132857,SMAD family member 3 [Source:HGNC Symbol;Acc:HGNC:6769]
ENSG00000166963,MAP1A,3460.324727,3552.448046,3810.051525,-0.037941004,0.199086493,-0.19057548,0.848858202,0.985954193,microtubule associated protein 1A [Source:HGNC Symbol;Acc:HGNC:6835]
ENSG00000166979,EVA1C,2450.912907,2531.695481,2887.952944,-0.046350647,0.062543341,-0.741096425,0.458634977,0.928682335,eva-1 homolog C [Source:HGNC Symbol;Acc:HGNC:13239]
ENSG00000167034,NKX3-1,93.16176554,79.34077857,169.572487,0.229230306,0.198261096,1.156204169,0.247597655,0.900482151,NK3 homeobox 1 [Source:HGNC Symbol;Acc:HGNC:7838]
ENSG00000167077,MEI1,92.05951539,124.3252378,108.3650442,-0.430615377,0.192958731,-2.231644945,0.025638439,0.718266529,meiotic double-stranded break formation protein 1 [Source:HGNC Symbol;Acc:HGNC:28613]
ENSG00000167106,FAM102A,1994.949405,2181.463717,1899.770855,-0.128825421,0.1679599,-0.767001056,0.443080888,0.928168619,family with sequence similarity 102 member A [Source:HGNC Symbol;Acc:HGNC:31419]
ENSG00000167173,C15orf39,1175.586472,1378.652362,1105.439962,-0.22977895,0.247036369,-0.930142193,0.352297467,0.917293318,chromosome 15 open reading frame 39 [Source:HGNC Symbol;Acc:HGNC:24497]
ENSG00000167182,SP2,187.8741531,257.8620126,167.2358416,-0.456531889,0.296152404,-1.541543756,0.123184502,0.897476576,Sp2 transcription factor [Source:HGNC Symbol;Acc:HGNC:11207]
ENSG00000167191,GPRC5B,955.3659213,924.7480863,967.6148456,0.047064703,0.115504954,0.407469131,0.683663462,0.964529943,G protein-coupled receptor class C group 5 member B [Source:HGNC Symbol;Acc:HGNC:13308]
ENSG00000167487,KLHL26,362.5561252,405.9737771,350.0776328,-0.162639048,0.177667481,-0.915412587,0.359975073,0.918793144,kelch like family member 26 [Source:HGNC Symbol;Acc:HGNC:25623]
ENSG00000167513,CDT1,687.1576925,868.3470514,499.7839252,-0.337377529,0.155954515,-2.163307224,0.030517558,0.739618063,chromatin licensing and DNA replication factor 1 [Source:HGNC Symbol;Acc:HGNC:24576]
ENSG00000167524,RSKR,197.7439673,219.3953854,164.8212005,-0.149063237,0.219505666,-0.679086057,0.497083337,0.937563007,ribosomal protein S6 kinase related [Source:HGNC Symbol;Acc:HGNC:26314]
ENSG00000167550,RHEBL1,194.9338416,253.0256935,233.3239451,-0.373887397,0.191353788,-1.953906426,0.050712284,0.836024896,RHEB like 1 [Source:HGNC Symbol;Acc:HGNC:21166]
ENSG00000167552,TUBA1A,55415.12953,57298.20467,55779.0839,-0.048204714,0.126747347,-0.380321286,0.703706936,0.966955057,tubulin alpha 1a [Source:HGNC Symbol;Acc:HGNC:20766]
ENSG00000167632,TRAPPC9,1795.594482,1977.281021,1954.165289,-0.138949677,0.153545943,-0.904938767,0.365497828,0.920583368,trafficking protein particle complex 9 [Source:HGNC Symbol;Acc:HGNC:30832]
ENSG00000167657,DAPK3,9857.812277,10247.45113,12070.44711,-0.055825319,0.101514667,-0.549923677,0.582371724,0.948827037,death associated protein kinase 3 [Source:HGNC Symbol;Acc:HGNC:2676]
ENSG00000167670,CHAF1A,1163.535687,1553.934865,910.306373,-0.417013125,0.138559591,-3.009630172,0.00261566,0.292953883,chromatin assembly factor 1 subunit A [Source:HGNC Symbol;Acc:HGNC:1910]
ENSG00000167703,SLC43A2,4076.830401,4271.675292,3815.569163,-0.067060623,0.093544802,-0.716882411,0.473446656,0.931747916,solute carrier family 43 member 2 [Source:HGNC Symbol;Acc:HGNC:23087]
ENSG00000167767,KRT80,776.1351345,840.2161547,715.8989608,-0.113655428,0.120034329,-0.946857693,0.343711298,0.915052284,keratin 80 [Source:HGNC Symbol;Acc:HGNC:27056]
ENSG00000167772,ANGPTL4,10112.62963,11353.96937,13982.9514,-0.166916997,0.101397299,-1.646168082,0.099729159,0.897476576,angiopoietin like 4 [Source:HGNC Symbol;Acc:HGNC:16039]
ENSG00000167779,IGFBP6,428.26353,474.1005987,457.8264905,-0.147042029,0.1314312,-1.118775668,0.263235854,0.904063171,insulin like growth factor binding protein 6 [Source:HGNC Symbol;Acc:HGNC:5475]
ENSG00000167889,MGAT5B,514.1186771,570.7338581,423.5071024,-0.149984141,0.21333618,-0.703041281,0.482030024,0.932918082,"alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase B [Source:HGNC Symbol;Acc:HGNC:24140]"
ENSG00000167900,TK1,1936.026073,2733.510521,1332.19053,-0.497378919,0.129229017,-3.848817647,0.000118689,0.04629702,thymidine kinase 1 [Source:HGNC Symbol;Acc:HGNC:11830]
ENSG00000167987,VPS37C,1575.960166,1476.342829,1966.390085,0.094625245,0.096630451,0.979248713,0.327457105,0.911062122,VPS37C subunit of ESCRT-I [Source:HGNC Symbol;Acc:HGNC:26097]
ENSG00000167994,RAB3IL1,484.2818487,490.4967217,491.5110129,-0.017647778,0.165525215,-0.106616853,0.915092948,0.99384935,RAB3A interacting protein like 1 [Source:HGNC Symbol;Acc:HGNC:9780]
ENSG00000168016,TRANK1,3478.194344,3595.019494,4233.375586,-0.047573101,0.121519572,-0.391485096,0.695438703,0.965569737,tetratricopeptide repeat and ankyrin repeat containing 1 [Source:HGNC Symbol;Acc:HGNC:29011]
ENSG00000168062,BATF2,66.72238424,67.58078241,157.9431275,-0.024557142,0.185543705,-0.132352332,0.894705616,0.992376667,basic leucine zipper ATF-like transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:25163]
ENSG00000168077,SCARA3,5827.405261,6811.905064,4780.015869,-0.225173032,0.117354131,-1.918748242,0.055016203,0.849774695,scavenger receptor class A member 3 [Source:HGNC Symbol;Acc:HGNC:19000]
ENSG00000168078,PBK,2348.058764,2595.863326,1319.521739,-0.144926626,0.162817596,-0.890116483,0.373403343,0.922304351,PDZ binding kinase [Source:HGNC Symbol;Acc:HGNC:18282]
ENSG00000168152,THAP9,468.0435267,422.6668819,456.6450929,0.146151291,0.128149807,1.140472192,0.254089632,0.903133478,THAP domain containing 9 [Source:HGNC Symbol;Acc:HGNC:23192]
ENSG00000168298,H1-4,10975.89077,12998.15183,8693.410053,-0.243930322,0.097068484,-2.512971365,0.011971905,0.563205316,"H1.4 linker histone, cluster member [Source:HGNC Symbol;Acc:HGNC:4718]"
ENSG00000168309,FAM107A,435.9660391,476.2315479,364.5752994,-0.127301096,0.17095145,-0.744662274,0.456475911,0.928682335,family with sequence similarity 107 member A [Source:HGNC Symbol;Acc:HGNC:30827]
ENSG00000168386,FILIP1L,1844.199228,1600.626581,3579.597062,0.203584741,0.091815505,2.217324185,0.026600946,0.723527112,filamin A interacting protein 1 like [Source:HGNC Symbol;Acc:HGNC:24589]
ENSG00000168389,MFSD2A,357.158521,370.8717353,284.2092419,-0.054950617,0.163413958,-0.33626636,0.736670015,0.969760425,major facilitator superfamily domain containing 2A [Source:HGNC Symbol;Acc:HGNC:25897]
ENSG00000168393,DTYMK,3975.123823,4593.401645,3350.003535,-0.208274671,0.090274443,-2.307127731,0.0210477,0.686947877,deoxythymidylate kinase [Source:HGNC Symbol;Acc:HGNC:3061]
ENSG00000168394,TAP1,2976.699632,2618.598969,5547.299476,0.185225397,0.085433113,2.168074992,0.030152981,0.739618063,"transporter 1, ATP binding cassette subfamily B member [Source:HGNC Symbol;Acc:HGNC:43]"
ENSG00000168497,CAVIN2,37662.62294,40691.43302,42008.77052,-0.111589477,0.080678134,-1.383144005,0.166620715,0.897476576,caveolae associated protein 2 [Source:HGNC Symbol;Acc:HGNC:10690]
ENSG00000168502,MTCL1,6713.12703,7562.700978,6946.952823,-0.17182669,0.112769337,-1.523700444,0.127583558,0.897476576,microtubule crosslinking factor 1 [Source:HGNC Symbol;Acc:HGNC:29121]
ENSG00000168542,COL3A1,224.7253073,357.7409114,220.2687678,-0.669485799,0.355087908,-1.885408609,0.059374693,0.861928056,collagen type III alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2201]
ENSG00000168672,LRATD2,1579.881044,1500.207929,2343.345176,0.075146309,0.08105696,0.927080277,0.353884855,0.917572893,LRAT domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24166]
ENSG00000168685,IL7R,1400.414003,1252.900854,1940.598964,0.160399526,0.104069557,1.541272307,0.123250526,0.897476576,interleukin 7 receptor [Source:HGNC Symbol;Acc:HGNC:6024]
ENSG00000168702,LRP1B,400.3752139,399.0306795,270.80323,0.004698631,0.118989871,0.039487654,0.968501597,0.997563975,LDL receptor related protein 1B [Source:HGNC Symbol;Acc:HGNC:6693]
ENSG00000168734,PKIG,13363.15242,14191.55463,13916.12308,-0.086710391,0.105501117,-0.82189074,0.411139083,0.925889643,cAMP-dependent protein kinase inhibitor gamma [Source:HGNC Symbol;Acc:HGNC:9019]
ENSG00000168785,TSPAN5,9282.520607,9621.422273,7853.892509,-0.051730967,0.04940843,-1.047006893,0.295096399,0.904772647,tetraspanin 5 [Source:HGNC Symbol;Acc:HGNC:17753]
ENSG00000168811,IL12A,77.11068354,46.70168957,130.7954855,0.720346653,0.248882281,2.894326788,0.003799725,0.356105028,interleukin 12A [Source:HGNC Symbol;Acc:HGNC:5969]
ENSG00000168843,FSTL5,348.7834467,315.7380488,312.2335901,0.142229077,0.137004416,1.03813498,0.299207218,0.906947979,follistatin like 5 [Source:HGNC Symbol;Acc:HGNC:21386]
ENSG00000168874,ATOH8,1397.411961,1573.662447,1413.678479,-0.1709636,0.105387887,-1.622231981,0.104753686,0.897476576,atonal bHLH transcription factor 8 [Source:HGNC Symbol;Acc:HGNC:24126]
ENSG00000168884,TNIP2,4273.647072,4581.199001,5241.084248,-0.100057023,0.115599297,-0.865550448,0.38673674,0.925889643,TNFAIP3 interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:19118]
ENSG00000168916,ZNF608,3166.609984,3510.584543,3081.033041,-0.14897727,0.07086297,-2.102328918,0.035524473,0.783338869,zinc finger protein 608 [Source:HGNC Symbol;Acc:HGNC:29238]
ENSG00000168939,SPRY3,536.1703221,460.7525726,412.6996379,0.218188083,0.199319478,1.094665135,0.273663369,0.904063171,sprouty RTK signaling antagonist 3 [Source:HGNC Symbol;Acc:HGNC:11271]
ENSG00000168959,GRM5,198.5180706,212.1182123,142.2754592,-0.093968584,0.207079212,-0.453780865,0.649986558,0.958954649,glutamate metabotropic receptor 5 [Source:HGNC Symbol;Acc:HGNC:4597]
ENSG00000168961,LGALS9,393.6502399,383.7532645,510.6124371,0.038064005,0.129797453,0.293256948,0.769325758,0.975479803,galectin 9 [Source:HGNC Symbol;Acc:HGNC:6570]
ENSG00000169032,MAP2K1,5898.275188,5575.710384,6599.154914,0.081162709,0.070305962,1.154421436,0.248327431,0.900482151,mitogen-activated protein kinase kinase 1 [Source:HGNC Symbol;Acc:HGNC:6840]
ENSG00000169047,IRS1,143.4718283,142.227542,146.8593121,0.01157245,0.250063513,0.046278043,0.963088639,0.997563975,insulin receptor substrate 1 [Source:HGNC Symbol;Acc:HGNC:6125]
ENSG00000169126,ARMC4,249.0883651,226.0962537,206.9889563,0.137834462,0.153550174,0.897650966,0.369371659,0.921719877,armadillo repeat containing 4 [Source:HGNC Symbol;Acc:HGNC:25583]
ENSG00000169136,ATF5,680.6615005,657.3420475,674.8087796,0.050007756,0.134628333,0.371450462,0.710302047,0.96757907,activating transcription factor 5 [Source:HGNC Symbol;Acc:HGNC:790]
ENSG00000169242,EFNA1,3184.007086,2966.756238,4720.950487,0.102039908,0.082627127,1.234944406,0.216851195,0.897476576,ephrin A1 [Source:HGNC Symbol;Acc:HGNC:3221]
ENSG00000169245,CXCL10,1.491736236,0.158793574,145.6723445,2.589535571,1.317349074,1.965717076,0.049331301,0.833976569,C-X-C motif chemokine ligand 10 [Source:HGNC Symbol;Acc:HGNC:10637]
ENSG00000169247,SH3TC2,1164.801075,1314.848254,683.4317523,-0.174478146,0.111453864,-1.565474174,0.117471768,0.897476576,SH3 domain and tetratricopeptide repeats 2 [Source:HGNC Symbol;Acc:HGNC:29427]
ENSG00000169248,CXCL11,327.1617504,218.9402554,714.5640994,0.577813992,0.213266224,2.709355383,0.006741409,0.462572986,C-X-C motif chemokine ligand 11 [Source:HGNC Symbol;Acc:HGNC:10638]
ENSG00000169252,ADRB2,273.4875098,265.9285038,243.84144,0.0397433,0.168328124,0.236106121,0.813350324,0.98060653,adrenoceptor beta 2 [Source:HGNC Symbol;Acc:HGNC:286]
ENSG00000169291,SHE,18904.9621,21285.2921,15541.63467,-0.171012841,0.065856593,-2.596745943,0.00941115,0.506947303,Src homology 2 domain containing E [Source:HGNC Symbol;Acc:HGNC:27004]
ENSG00000169306,IL1RAPL1,511.7773102,562.3069521,450.3620093,-0.136243371,0.114649619,-1.188345608,0.234697276,0.897476576,interleukin 1 receptor accessory protein like 1 [Source:HGNC Symbol;Acc:HGNC:5996]
ENSG00000169429,CXCL8,2036.526964,1502.937518,70479.25074,0.43816191,0.157083607,2.789354786,0.005281317,0.419488187,C-X-C motif chemokine ligand 8 [Source:HGNC Symbol;Acc:HGNC:6025]
ENSG00000169432,SCN9A,2463.219606,2398.318443,2309.355675,0.038312138,0.083323806,0.459798219,0.645661061,0.958598298,sodium voltage-gated channel alpha subunit 9 [Source:HGNC Symbol;Acc:HGNC:10597]
ENSG00000169439,SDC2,921.1969191,910.3516254,963.1029655,0.01743307,0.102786205,0.169605148,0.865320673,0.988866855,syndecan 2 [Source:HGNC Symbol;Acc:HGNC:10659]
ENSG00000169604,ANTXR1,2475.654957,2467.133438,2303.27192,0.004921981,0.142877911,0.034448861,0.972519221,0.997563975,ANTXR cell adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:21014]
